Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-06-21 00:00:00-03:00,6.539999961853027,6.599999904632568,6.440000057220459,6.449999809265137,6205800,0.0,0.0
2024-06-24 00:00:00-03:00,6.400000095367432,6.519999980926514,6.349999904632568,6.429999828338623,6155500,0.0,0.0
2024-06-25 00:00:00-03:00,6.420000076293945,6.460000038146973,6.349999904632568,6.409999847412109,3318300,0.0,0.0
2024-06-26 00:00:00-03:00,6.380000114440918,6.440000057220459,6.340000152587891,6.360000133514404,4597900,0.0,0.0
2024-06-27 00:00:00-03:00,6.380000114440918,6.739999771118164,6.349999904632568,6.71999979019165,7972700,0.0,0.0
2024-06-28 00:00:00-03:00,6.71999979019165,6.78000020980835,6.539999961853027,6.679999828338623,9804300,0.0,0.0
2024-07-01 00:00:00-03:00,6.599999904632568,6.730000019073486,6.46999979019165,6.690000057220459,6964500,0.0,0.0
2024-07-02 00:00:00-03:00,6.679999828338623,6.989999771118164,6.679999828338623,6.849999904632568,10840000,0.0,0.0
2024-07-03 00:00:00-03:00,6.929999828338623,6.949999809265137,6.639999866485596,6.699999809265137,7306000,0.0,0.0
2024-07-04 00:00:00-03:00,6.739999771118164,6.889999866485596,6.730000019073486,6.78000020980835,5581600,0.0,0.0
2024-07-05 00:00:00-03:00,6.809999942779541,6.909999847412109,6.78000020980835,6.860000133514404,3972500,0.0,0.0
2024-07-08 00:00:00-03:00,6.860000133514404,6.889999866485596,6.739999771118164,6.889999866485596,4443100,0.0,0.0
2024-07-09 00:00:00-03:00,6.849999904632568,6.920000076293945,6.75,6.760000228881836,3931500,0.0,0.0
2024-07-10 00:00:00-03:00,6.78000020980835,6.829999923706055,6.639999866485596,6.670000076293945,3580300,0.0,0.0
2024-07-11 00:00:00-03:00,6.809999942779541,6.889999866485596,6.75,6.829999923706055,4874700,0.0,0.0
2024-07-12 00:00:00-03:00,6.860000133514404,6.869999885559082,6.78000020980835,6.820000171661377,2646700,0.0,0.0
2024-07-15 00:00:00-03:00,6.820000171661377,6.900000095367432,6.809999942779541,6.820000171661377,3810700,0.0,0.0
2024-07-16 00:00:00-03:00,6.829999923706055,6.909999847412109,6.789999961853027,6.869999885559082,3805700,0.0,0.0
2024-07-17 00:00:00-03:00,6.840000152587891,7.0,6.840000152587891,6.900000095367432,4972700,0.0,0.0
2024-07-18 00:00:00-03:00,6.889999866485596,6.889999866485596,6.570000171661377,6.590000152587891,8798800,0.0,0.0
2024-07-19 00:00:00-03:00,6.599999904632568,6.630000114440918,6.480000019073486,6.550000190734863,4104600,0.0,0.0
2024-07-22 00:00:00-03:00,6.550000190734863,6.590000152587891,6.5,6.510000228881836,3278100,0.0,0.0
2024-07-23 00:00:00-03:00,6.519999980926514,6.53000020980835,6.300000190734863,6.320000171661377,4776500,0.0,0.0
2024-07-24 00:00:00-03:00,6.329999923706055,6.380000114440918,6.239999771118164,6.269999980926514,8459300,0.0,0.0
2024-07-25 00:00:00-03:00,6.239999771118164,6.320000171661377,6.159999847412109,6.179999828338623,4626900,0.0,0.0
2024-07-26 00:00:00-03:00,6.239999771118164,6.369999885559082,6.150000095367432,6.320000171661377,4531500,0.0,0.0
2024-07-29 00:00:00-03:00,6.300000190734863,6.380000114440918,6.190000057220459,6.199999809265137,3486900,0.0,0.0
2024-07-30 00:00:00-03:00,6.150000095367432,6.349999904632568,6.150000095367432,6.309999942779541,5520500,0.0,0.0
2024-07-31 00:00:00-03:00,6.309999942779541,6.420000076293945,6.260000228881836,6.289999961853027,4712500,0.0,0.0
2024-08-01 00:00:00-03:00,6.320000171661377,6.559999942779541,6.320000171661377,6.460000038146973,4870200,0.0,0.0
2024-08-02 00:00:00-03:00,6.460000038146973,6.550000190734863,6.300000190734863,6.46999979019165,5278100,0.0,0.0
2024-08-05 00:00:00-03:00,6.25,6.650000095367432,6.199999809265137,6.619999885559082,8261900,0.0,0.0
2024-08-06 00:00:00-03:00,6.650000095367432,6.730000019073486,6.590000152587891,6.619999885559082,7704900,0.0,0.0
2024-08-07 00:00:00-03:00,6.670000076293945,7.0,6.610000133514404,6.940000057220459,10929700,0.0,0.0
2024-08-08 00:00:00-03:00,6.96999979019165,7.300000190734863,6.849999904632568,7.289999961853027,18268700,0.0,0.0
2024-08-09 00:00:00-03:00,7.289999961853027,7.539999961853027,7.260000228881836,7.510000228881836,14188600,0.0,0.0
2024-08-12 00:00:00-03:00,7.559999942779541,7.809999942779541,7.420000076293945,7.519999980926514,12132300,0.0,0.0
2024-08-13 00:00:00-03:00,7.590000152587891,7.679999828338623,7.429999828338623,7.46999979019165,8462300,0.0,0.0
2024-08-14 00:00:00-03:00,7.409999847412109,7.690000057220459,7.349999904632568,7.590000152587891,10888700,0.0,0.0
2024-08-15 00:00:00-03:00,7.599999904632568,7.659999847412109,7.440000057220459,7.539999961853027,8219700,0.0,0.0
2024-08-16 00:00:00-03:00,7.550000190734863,7.610000133514404,7.440000057220459,7.449999809265137,4773600,0.0,0.0
2024-08-19 00:00:00-03:00,7.400000095367432,7.789999961853027,7.389999866485596,7.710000038146973,10587900,0.0,0.0
2024-08-20 00:00:00-03:00,7.739999771118164,7.940000057220459,7.670000076293945,7.840000152587891,10548000,0.0,0.0
2024-08-21 00:00:00-03:00,7.909999847412109,7.909999847412109,7.760000228881836,7.900000095367432,8607300,0.0,0.0
2024-08-22 00:00:00-03:00,7.889999866485596,7.940000057220459,7.670000076293945,7.75,8206600,0.0,0.0
2024-08-23 00:00:00-03:00,7.75,8.020000457763672,7.639999866485596,7.949999809265137,11688900,0.0,0.0
2024-08-26 00:00:00-03:00,7.960000038146973,8.020000457763672,7.730000019073486,7.78000020980835,6479700,0.0,0.0
2024-08-27 00:00:00-03:00,7.760000228881836,7.889999866485596,7.690000057220459,7.789999961853027,7471700,0.0,0.0
2024-08-28 00:00:00-03:00,7.71999979019165,7.75,7.46999979019165,7.639999866485596,8778100,0.0,0.0
2024-08-29 00:00:00-03:00,7.610000133514404,7.650000095367432,7.440000057220459,7.519999980926514,5882300,0.0,0.0
2024-08-30 00:00:00-03:00,7.460000038146973,7.559999942779541,7.409999847412109,7.489999771118164,9877100,0.0,0.0
2024-09-02 00:00:00-03:00,7.449999809265137,7.449999809265137,7.199999809265137,7.239999771118164,7587900,0.0,0.0
2024-09-03 00:00:00-03:00,7.239999771118164,7.269999980926514,7.119999885559082,7.139999866485596,9800300,0.0,0.0
2024-09-04 00:00:00-03:00,7.150000095367432,7.480000019073486,7.150000095367432,7.409999847412109,5850400,0.0,0.0
2024-09-05 00:00:00-03:00,7.400000095367432,7.429999828338623,7.110000133514404,7.199999809265137,7404900,0.0,0.0
2024-09-06 00:00:00-03:00,7.159999847412109,7.21999979019165,7.0,7.0,5748800,0.0,0.0
2024-09-09 00:00:00-03:00,7.03000020980835,7.090000152587891,6.960000038146973,7.0,5070000,0.0,0.0
2024-09-10 00:00:00-03:00,6.960000038146973,7.119999885559082,6.960000038146973,7.050000190734863,4551000,0.0,0.0
2024-09-11 00:00:00-03:00,7.059999942779541,7.090000152587891,7.0,7.039999961853027,4043900,0.0,0.0
2024-09-12 00:00:00-03:00,7.019999980926514,7.079999923706055,6.96999979019165,6.980000019073486,6235400,0.0,0.0
2024-09-13 00:00:00-03:00,7.010000228881836,7.079999923706055,6.800000190734863,6.909999847412109,8101700,0.0,0.0
2024-09-16 00:00:00-03:00,6.900000095367432,6.940000057220459,6.769999980926514,6.800000190734863,5550100,0.0,0.0
2024-09-17 00:00:00-03:00,6.78000020980835,6.989999771118164,6.730000019073486,6.949999809265137,7207300,0.0,0.0
2024-09-18 00:00:00-03:00,6.900000095367432,6.940000057220459,6.679999828338623,6.690000057220459,8283500,0.0,0.0
2024-09-19 00:00:00-03:00,6.730000019073486,6.820000171661377,6.670000076293945,6.690000057220459,6790000,0.0,0.0
2024-09-20 00:00:00-03:00,6.699999809265137,6.739999771118164,6.5,6.53000020980835,6878800,0.0,0.0
2024-09-23 00:00:00-03:00,6.53000020980835,6.579999923706055,6.380000114440918,6.550000190734863,6210700,0.0,0.0
2024-09-24 00:00:00-03:00,6.610000133514404,6.710000038146973,6.570000171661377,6.670000076293945,5647100,0.0,0.0
2024-09-25 00:00:00-03:00,6.699999809265137,6.739999771118164,6.539999961853027,6.550000190734863,8555300,0.0,0.0
2024-09-26 00:00:00-03:00,6.630000114440918,6.650000095367432,6.420000076293945,6.579999923706055,7073400,0.0,0.0
2024-09-27 00:00:00-03:00,6.570000171661377,6.630000114440918,6.460000038146973,6.489999771118164,4667500,0.0,0.0
2024-09-30 00:00:00-03:00,6.519999980926514,6.53000020980835,6.25,6.340000152587891,7517000,0.0,0.0
2024-10-01 00:00:00-03:00,6.340000152587891,6.460000038146973,6.329999923706055,6.429999828338623,5591100,0.0,0.0
2024-10-02 00:00:00-03:00,6.53000020980835,6.71999979019165,6.429999828338623,6.460000038146973,6834700,0.0,0.0
2024-10-03 00:00:00-03:00,6.400000095367432,6.480000019073486,6.349999904632568,6.389999866485596,4496100,0.0,0.0
2024-10-04 00:00:00-03:00,6.389999866485596,6.409999847412109,6.329999923706055,6.380000114440918,3519400,0.0,0.0
2024-10-07 00:00:00-03:00,6.420000076293945,6.429999828338623,6.210000038146973,6.239999771118164,6052400,0.0,0.0
2024-10-08 00:00:00-03:00,6.159999847412109,6.179999828338623,6.119999885559082,6.150000095367432,4851200,0.0,0.0
2024-10-09 00:00:00-03:00,6.170000076293945,6.190000057220459,5.900000095367432,5.929999828338623,12215100,0.0,0.0
2024-10-10 00:00:00-03:00,5.96999979019165,5.96999979019165,5.760000228881836,5.800000190734863,9812500,0.0,0.0
2024-10-11 00:00:00-03:00,5.800000190734863,5.809999942779541,5.440000057220459,5.539999961853027,17928400,0.0,0.0
2024-10-14 00:00:00-03:00,5.539999961853027,5.590000152587891,5.420000076293945,5.550000190734863,13825600,0.0,0.0
2024-10-15 00:00:00-03:00,5.599999904632568,5.639999866485596,5.5,5.510000228881836,10522500,0.0,0.0
2024-10-16 00:00:00-03:00,5.5,5.610000133514404,5.460000038146973,5.489999771118164,13340900,0.0,0.0
2024-10-17 00:00:00-03:00,5.460000038146973,5.489999771118164,5.389999866485596,5.449999809265137,8835500,0.0,0.0
2024-10-18 00:00:00-03:00,5.480000019073486,5.659999847412109,5.480000019073486,5.619999885559082,14961600,0.0,0.0
2024-10-21 00:00:00-03:00,5.650000095367432,5.75,5.599999904632568,5.619999885559082,7907600,0.0,0.0
2024-10-22 00:00:00-03:00,5.590000152587891,5.590000152587891,5.480000019073486,5.539999961853027,6465600,0.0,0.0
2024-10-23 00:00:00-03:00,5.519999980926514,5.590000152587891,5.460000038146973,5.559999942779541,7845400,0.0,0.0
2024-10-24 00:00:00-03:00,5.570000171661377,5.639999866485596,5.53000020980835,5.550000190734863,6271300,0.0,0.0
2024-10-25 00:00:00-03:00,5.559999942779541,5.619999885559082,5.46999979019165,5.489999771118164,12170400,0.0,0.0
2024-10-28 00:00:00-03:00,5.559999942779541,5.679999828338623,5.53000020980835,5.619999885559082,8103900,0.0,0.0
2024-10-29 00:00:00-03:00,5.659999847412109,5.800000190734863,5.639999866485596,5.789999961853027,9011100,0.0,0.0
2024-10-30 00:00:00-03:00,5.800000190734863,5.989999771118164,5.800000190734863,5.960000038146973,10158700,0.0,0.0
2024-10-31 00:00:00-03:00,5.940000057220459,5.960000038146973,5.800000190734863,5.800000190734863,8296400,0.0,0.0
2024-11-01 00:00:00-03:00,5.800000190734863,5.829999923706055,5.71999979019165,5.760000228881836,6639300,0.0,0.0
2024-11-04 00:00:00-03:00,5.809999942779541,5.949999809265137,5.800000190734863,5.929999828338623,8020200,0.0,0.0
2024-11-05 00:00:00-03:00,5.900000095367432,5.920000076293945,5.699999809265137,5.800000190734863,6568200,0.0,0.0
2024-11-06 00:00:00-03:00,5.699999809265137,5.909999847412109,5.659999847412109,5.900000095367432,9175000,0.0,0.0
2024-11-07 00:00:00-03:00,5.900000095367432,5.900000095367432,5.559999942779541,5.570000171661377,14877100,0.0,0.0
2024-11-08 00:00:00-03:00,5.519999980926514,5.519999980926514,5.380000114440918,5.389999866485596,8697400,0.0,0.0
2024-11-11 00:00:00-03:00,5.400000095367432,5.420000076293945,5.300000190734863,5.420000076293945,7300400,0.0,0.0
2024-11-12 00:00:00-03:00,5.409999847412109,5.539999961853027,5.360000133514404,5.539999961853027,7309700,0.0,0.0
2024-11-13 00:00:00-03:00,5.510000228881836,5.579999923706055,5.369999885559082,5.550000190734863,8098400,0.0,0.0
2024-11-14 00:00:00-03:00,5.590000152587891,5.730000019073486,5.510000228881836,5.710000038146973,12663500,0.0,0.0
2024-11-18 00:00:00-03:00,5.679999828338623,5.710000038146973,5.570000171661377,5.570000171661377,9352400,0.0,0.0
2024-11-19 00:00:00-03:00,5.579999923706055,5.619999885559082,5.510000228881836,5.599999904632568,7110900,0.0,0.0
2024-11-21 00:00:00-03:00,5.53000020980835,5.590000152587891,5.400000095367432,5.590000152587891,9767900,0.0,0.0
2024-11-22 00:00:00-03:00,5.630000114440918,5.659999847412109,5.559999942779541,5.639999866485596,9397200,0.0,0.0
2024-11-25 00:00:00-03:00,5.650000095367432,5.739999771118164,5.579999923706055,5.739999771118164,8386200,0.0,0.0
2024-11-26 00:00:00-03:00,5.739999771118164,5.840000152587891,5.670000076293945,5.710000038146973,7865200,0.0,0.0
2024-11-27 00:00:00-03:00,5.739999771118164,5.75,5.610000133514404,5.650000095367432,23738100,0.0,0.0
2024-11-28 00:00:00-03:00,5.670000076293945,5.75,5.420000076293945,5.440000057220459,7786200,0.0,0.0
2024-11-29 00:00:00-03:00,5.449999809265137,5.860000133514404,5.409999847412109,5.849999904632568,18655400,0.0,0.0
2024-12-02 00:00:00-03:00,5.840000152587891,6.119999885559082,5.809999942779541,6.010000228881836,14202200,0.0,0.0
2024-12-03 00:00:00-03:00,6.039999961853027,6.21999979019165,5.980000019073486,6.059999942779541,10835300,0.0,0.0
2024-12-04 00:00:00-03:00,6.099999904632568,6.150000095367432,6.0,6.050000190734863,5495500,0.0,0.0
2024-12-05 00:00:00-03:00,6.130000114440918,6.150000095367432,6.039999961853027,6.070000171661377,6241500,0.0,0.0
2024-12-06 00:00:00-03:00,6.099999904632568,6.130000114440918,5.909999847412109,5.909999847412109,6320500,0.0,0.0
2024-12-09 00:00:00-03:00,5.949999809265137,6.139999866485596,5.940000057220459,6.110000133514404,5127000,0.0,0.0
2024-12-10 00:00:00-03:00,6.139999866485596,6.329999923706055,6.139999866485596,6.190000057220459,7386300,0.0,0.0
2024-12-11 00:00:00-03:00,6.199999809265137,6.349999904632568,6.119999885559082,6.239999771118164,7691900,0.0,0.0
2024-12-12 00:00:00-03:00,6.210000038146973,6.21999979019165,5.639999866485596,5.639999866485596,17428200,0.0,0.0
2024-12-13 00:00:00-03:00,5.630000114440918,5.829999923706055,5.559999942779541,5.730000019073486,8219000,0.0,0.0
2024-12-16 00:00:00-03:00,5.730000019073486,6.210000038146973,5.730000019073486,6.050000190734863,13954300,0.0,0.0
2024-12-17 00:00:00-03:00,6.070000171661377,6.179999828338623,5.760000228881836,5.809999942779541,13189600,0.0,0.0
2024-12-18 00:00:00-03:00,5.800000190734863,5.909999847412109,5.309999942779541,5.309999942779541,15460700,0.0,0.0
2024-12-19 00:00:00-03:00,5.369999885559082,5.550000190734863,5.269999980926514,5.53000020980835,9328400,0.0,0.0
2024-12-20 00:00:00-03:00,5.5,5.590000152587891,5.389999866485596,5.539999961853027,8015800,0.0,0.0
2024-12-23 00:00:00-03:00,5.5,5.510000228881836,5.380000114440918,5.440000057220459,5732400,0.0,0.0
2024-12-26 00:00:00-03:00,5.409999847412109,5.480000019073486,5.21999979019165,5.21999979019165,7573800,0.0,0.0
2024-12-27 00:00:00-03:00,5.269999980926514,5.289999961853027,5.059999942779541,5.179999828338623,13282800,0.0,0.0
2024-12-30 00:00:00-03:00,5.179999828338623,5.25,5.079999923706055,5.090000152587891,6388000,0.0,0.0
2025-01-02 00:00:00-03:00,5.099999904632568,5.099999904632568,4.800000190734863,4.800000190734863,14516300,0.0,0.0
2025-01-03 00:00:00-03:00,4.800000190734863,4.869999885559082,4.710000038146973,4.760000228881836,9316200,0.0,0.0
2025-01-06 00:00:00-03:00,4.820000171661377,4.960000038146973,4.800000190734863,4.960000038146973,9052400,0.0,0.0
2025-01-07 00:00:00-03:00,4.96999979019165,5.019999980926514,4.809999942779541,4.940000057220459,9212600,0.0,0.0
2025-01-08 00:00:00-03:00,4.940000057220459,4.949999809265137,4.75,4.840000152587891,7863900,0.0,0.0
2025-01-09 00:00:00-03:00,4.840000152587891,5.199999809265137,4.809999942779541,5.119999885559082,10177000,0.0,0.0
2025-01-10 00:00:00-03:00,5.119999885559082,5.320000171661377,4.980000019073486,5.079999923706055,9294800,0.0,0.0
2025-01-13 00:00:00-03:00,5.019999980926514,5.090000152587891,4.809999942779541,4.809999942779541,9921000,0.0,0.0
2025-01-14 00:00:00-03:00,4.809999942779541,4.880000114440918,4.739999771118164,4.809999942779541,8419500,0.0,0.0
2025-01-15 00:00:00-03:00,4.860000133514404,4.980000019073486,4.809999942779541,4.96999979019165,7344400,0.0,0.0
2025-01-16 00:00:00-03:00,4.960000038146973,4.96999979019165,4.75,4.840000152587891,7681700,0.0,0.0
2025-01-17 00:00:00-03:00,4.860000133514404,5.079999923706055,4.809999942779541,5.019999980926514,9730600,0.0,0.0
2025-01-20 00:00:00-03:00,5.070000171661377,5.070000171661377,4.940000057220459,4.980000019073486,3883200,0.0,0.0
2025-01-21 00:00:00-03:00,4.96999979019165,5.0,4.869999885559082,4.96999979019165,6741600,0.0,0.0
2025-01-22 00:00:00-03:00,4.989999771118164,5.050000190734863,4.760000228881836,4.800000190734863,14628300,0.0,0.0
2025-01-23 00:00:00-03:00,4.809999942779541,4.809999942779541,4.480000019073486,4.480000019073486,20046100,0.0,0.0
2025-01-24 00:00:00-03:00,4.480000019073486,4.559999942779541,4.440000057220459,4.440000057220459,8614900,0.0,0.0
2025-01-27 00:00:00-03:00,4.449999809265137,4.880000114440918,4.409999847412109,4.880000114440918,13856300,0.0,0.0
2025-01-28 00:00:00-03:00,4.869999885559082,4.920000076293945,4.789999961853027,4.820000171661377,5088000,0.0,0.0
2025-01-29 00:00:00-03:00,4.860000133514404,4.909999847412109,4.739999771118164,4.809999942779541,4378600,0.0,0.0
2025-01-30 00:00:00-03:00,4.849999904632568,4.989999771118164,4.809999942779541,4.940000057220459,6240100,0.0,0.0
2025-01-31 00:00:00-03:00,4.960000038146973,4.96999979019165,4.829999923706055,4.840000152587891,5369200,0.0,0.0
2025-02-03 00:00:00-03:00,4.78000020980835,4.920000076293945,4.769999980926514,4.820000171661377,5400000,0.0,0.0
2025-02-04 00:00:00-03:00,4.809999942779541,4.809999942779541,4.679999828338623,4.679999828338623,4933600,0.0,0.0
2025-02-05 00:00:00-03:00,4.699999809265137,4.699999809265137,4.559999942779541,4.590000152587891,5711300,0.0,0.0
2025-02-06 00:00:00-03:00,4.590000152587891,4.699999809265137,4.570000171661377,4.659999847412109,5109600,0.0,0.0
2025-02-07 00:00:00-03:00,4.639999866485596,4.659999847412109,4.440000057220459,4.440000057220459,8543200,0.0,0.0
2025-02-10 00:00:00-03:00,4.449999809265137,4.590000152587891,4.420000076293945,4.480000019073486,5787300,0.0,0.0
2025-02-11 00:00:00-03:00,4.460000038146973,4.579999923706055,4.429999828338623,4.559999942779541,3474600,0.0,0.0
2025-02-12 00:00:00-03:00,4.550000190734863,4.550000190734863,4.369999885559082,4.369999885559082,7673200,0.0,0.0
2025-02-13 00:00:00-03:00,4.389999866485596,4.389999866485596,4.289999961853027,4.289999961853027,6493500,0.0,0.0
2025-02-14 00:00:00-03:00,4.320000171661377,4.539999961853027,4.320000171661377,4.519999980926514,8210900,0.0,0.0
2025-02-17 00:00:00-03:00,4.519999980926514,4.75,4.519999980926514,4.659999847412109,8599000,0.0,0.0
2025-02-18 00:00:00-03:00,4.650000095367432,4.860000133514404,4.610000133514404,4.789999961853027,8590000,0.0,0.0
2025-02-19 00:00:00-03:00,4.760000228881836,4.929999828338623,4.599999904632568,4.599999904632568,10061500,0.0,0.0
2025-02-20 00:00:00-03:00,4.590000152587891,4.679999828338623,4.53000020980835,4.539999961853027,5831600,0.0,0.0
2025-02-21 00:00:00-03:00,4.539999961853027,4.610000133514404,4.460000038146973,4.550000190734863,7128200,0.0,0.0
2025-02-24 00:00:00-03:00,4.579999923706055,4.610000133514404,4.340000152587891,4.369999885559082,6272100,0.0,0.0
2025-02-25 00:00:00-03:00,4.369999885559082,4.460000038146973,4.329999923706055,4.349999904632568,5601500,0.0,0.0
2025-02-26 00:00:00-03:00,4.369999885559082,4.400000095367432,4.269999980926514,4.289999961853027,5858300,0.0,0.0
2025-02-27 00:00:00-03:00,4.289999961853027,4.53000020980835,4.239999771118164,4.5,7272500,0.0,0.0
2025-02-28 00:00:00-03:00,4.480000019073486,4.650000095367432,4.340000152587891,4.420000076293945,11345700,0.0,0.0
2025-03-05 00:00:00-03:00,4.400000095367432,4.639999866485596,4.400000095367432,4.619999885559082,6000700,0.0,0.0
2025-03-06 00:00:00-03:00,4.570000171661377,4.78000020980835,4.570000171661377,4.760000228881836,6515900,0.0,0.0
